id,linha_original,fonte,disciplina,hierarquia_codigo,nivel_profundidade,assunto_nivel_1,assunto_nivel_2,assunto_nivel_3,assunto_nivel_4,assunto_especifico,quantidade_encontrada,porcentagem_encontrada,quantidade_caderno,porcentagem_caderno,ano,banca,cargo,split
f7e2033af11681a5,113,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.02,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Da Advocacia Pública (arts. 131 e 132 da CF/1988),,Da Advocacia Pública (arts. 131 e 132 da CF/1988),83,0.12,83,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
f62f9ef96f56204e,114,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.03,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Advocacia Privada e Defensoria Pública (arts. 133 a 135 da CF/1988),,Advocacia Privada e Defensoria Pública (arts. 133 a 135 da CF/1988),103,0.15,103,0.15,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
4842716b422f31f3,115,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.04,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Questões Mescladas de Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),,Questões Mescladas de Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),50,0.07,50,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
49b902caddbbf2d1,123,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.01.01,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Sistema Tributário Nacional (arts. 145 a 162 da CF/1988),"Dos Princípios Gerais (Sistema Tributário Nacional, arts. 145 a 149-B da CF/1988)",,"Dos Princípios Gerais (Sistema Tributário Nacional, arts. 145 a 149-B da CF/1988)",71,0.11,71,0.11,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
95429a14146f0801,124,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.01.02,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Sistema Tributário Nacional (arts. 145 a 162 da CF/1988),Limitações do Poder de Tributar (arts. 150 a 152 da CF/1988),,Limitações do Poder de Tributar (arts. 150 a 152 da CF/1988),90,0.13,90,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3fdad30118b43286,125,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.01.03,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Sistema Tributário Nacional (arts. 145 a 162 da CF/1988),Dos Impostos da União (arts. 153 e 154 da CF/1988),,Dos Impostos da União (arts. 153 e 154 da CF/1988),20,0.03,20,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8f0c7b5547ad1a48,126,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.01.04,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Sistema Tributário Nacional (arts. 145 a 162 da CF/1988),Dos Impostos dos Estados e Distrito Federal (art. 155 da CF/1988),,Dos Impostos dos Estados e Distrito Federal (art. 155 da CF/1988),19,0.03,19,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
7bdc70a686514e39,127,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.01.05,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Sistema Tributário Nacional (arts. 145 a 162 da CF/1988),Dos Impostos dos Municípios (art. 156 da CF/1988),,Dos Impostos dos Municípios (art. 156 da CF/1988),16,0.02,16,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
93bb5f7ad7c5af77,128,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.01.06,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Sistema Tributário Nacional (arts. 145 a 162 da CF/1988),"Do Imposto de Competência Compartilhada entre Estados, Distrito Federal e Municípios (arts. 156-A e 156-B da CF/1988)",,"Do Imposto de Competência Compartilhada entre Estados, Distrito Federal e Municípios (arts. 156-A e 156-B da CF/1988)",3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
80e6d5bbe290946a,129,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.01.07,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Sistema Tributário Nacional (arts. 145 a 162 da CF/1988),Da Repartição das Receitas Tributárias (arts. 157 a 162 da CF/1988),,Da Repartição das Receitas Tributárias (arts. 157 a 162 da CF/1988),25,0.04,25,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
2e056dcf0ba2e9cb,131,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.02.01,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Finanças Públicas (arts. 163 a 169 da CF/1988),"Normas Gerais (Finanças Públicas, arts. 163 e 164-A da CF/1988)",,"Normas Gerais (Finanças Públicas, arts. 163 e 164-A da CF/1988)",32,0.05,32,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1c27387af7914eb2,132,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),07.02.02,3,Tributação e Orçamento (arts. 145 a 169 da CF/1988),Finanças Públicas (arts. 163 a 169 da CF/1988),"Dos Orçamentos (Finanças Públicas, arts. 165 a 169 da CF/1988)",,"Dos Orçamentos (Finanças Públicas, arts. 165 a 169 da CF/1988)",156,0.23,156,0.23,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
981926927483d7d0,141,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),09.02.01,3,Ordem Social (arts. 193 a 232 da CF/1988),Seguridade Social (arts. 194 a 204 da CF/1988),"Disposições Gerais (Seguridade Social, arts. 194 e 195 da CF/1988)",,"Disposições Gerais (Seguridade Social, arts. 194 e 195 da CF/1988)",82,0.12,82,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
ecad8ba28ef322ee,142,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),09.02.02,3,Ordem Social (arts. 193 a 232 da CF/1988),Seguridade Social (arts. 194 a 204 da CF/1988),Da Saúde (arts. 196 a 200 da CF/1988),,Da Saúde (arts. 196 a 200 da CF/1988),147,0.22,147,0.22,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
cc953e9ece5b0faf,143,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),09.02.03,3,Ordem Social (arts. 193 a 232 da CF/1988),Seguridade Social (arts. 194 a 204 da CF/1988),Da Previdência Social (arts. 201 e 202 da CF/1988),,Da Previdência Social (arts. 201 e 202 da CF/1988),46,0.07,46,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
fca01ac27447c7bb,144,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),09.02.04,3,Ordem Social (arts. 193 a 232 da CF/1988),Seguridade Social (arts. 194 a 204 da CF/1988),Da Assistência Social (arts. 203 e 204 da CF/1988),,Da Assistência Social (arts. 203 e 204 da CF/1988),30,0.04,30,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
9cbcd6369ecb77a0,159,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),12.03.01,3,Controle de Constitucionalidade,Formas de Controle de Constitucionalidade,"Formas de Controle: Sistemas, Momentos, Modelos e Vias de Controle",,"Formas de Controle: Sistemas, Momentos, Modelos e Vias de Controle",85,0.13,85,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
05987d197b950492,160,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),12.03.02,3,Controle de Constitucionalidade,Formas de Controle de Constitucionalidade,Controle Difuso (Incidental ou Incidenter Tantum),,Controle Difuso (Incidental ou Incidenter Tantum),87,0.13,87,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
360def71f5ac73e1,161,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),12.03.03,3,Controle de Constitucionalidade,Formas de Controle de Constitucionalidade,Ações de Controle Concentrado de Constitucionalidade,,Ações de Controle Concentrado de Constitucionalidade,391,0.59,391,0.59,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
e748e982a953536e,63,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.01,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),"Disposição Geral (Processo Legislativo, art. 59 da CF/1988)","Disposição Geral (Processo Legislativo, art. 59 da CF/1988)",16,0.02,16,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c3edf3b6621563aa,64,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.02,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),Da Emenda à Constituição (art. 60 da CF/1988),Da Emenda à Constituição (art. 60 da CF/1988),149,0.22,149,0.22,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d95674e45ba96996,65,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.03,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),Leis Ordinárias e Complementares,Leis Ordinárias e Complementares,52,0.08,52,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
45982461e0b267e0,66,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.04,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),Medidas Provisórias,Medidas Provisórias,153,0.23,153,0.23,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3cbec05ac27bcb92,67,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.05,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),Leis Delegadas,Leis Delegadas,15,0.02,15,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
6c2995bd906cbd6a,68,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.06,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),Resoluções e Decretos Legislativos,Resoluções e Decretos Legislativos,13,0.02,13,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
9abbd3077cc2f6fd,69,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.07,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),"Fases do Processo Legislativo (Iniciativa, Discussão, Voto, Veto, Sanção, Promulgação e Publicação)","Fases do Processo Legislativo (Iniciativa, Discussão, Voto, Veto, Sanção, Promulgação e Publicação)",158,0.24,158,0.24,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
ac6f30ee70a50c1d,70,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08.08,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),Questões Mescladas de Processo Legislativo (arts. 59 a 69 da CF/1988),Questões Mescladas de Processo Legislativo (arts. 59 a 69 da CF/1988),66,0.1,66,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
26fa9d757baac92a,72,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.09.01,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),"Da Fiscalização Contábil, Financeira e Orçamentária (arts. 70 a 75 da CF/1988)",Competências para Fiscalização e Tribunal de Contas da União (arts. 70 a 73 da CF/1988),Competências para Fiscalização e Tribunal de Contas da União (arts. 70 a 73 da CF/1988),199,0.3,199,0.3,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8d7c91f4fc6acd58,73,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.09.02,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),"Da Fiscalização Contábil, Financeira e Orçamentária (arts. 70 a 75 da CF/1988)",Sistema de Controle Interno (art. 74 da CF/1988),Sistema de Controle Interno (art. 74 da CF/1988),26,0.04,26,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
bf2daabf95147268,74,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.09.03,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),"Da Fiscalização Contábil, Financeira e Orçamentária (arts. 70 a 75 da CF/1988)","Tribunais de Contas Estaduais, Distrital e Municipais","Tribunais de Contas Estaduais, Distrital e Municipais",56,0.08,56,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3ee07462f2dbcc22,84,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.01,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)",Órgãos do Poder Judiciário (art. 92 da CF/1988),Órgãos do Poder Judiciário (art. 92 da CF/1988),25,0.04,25,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
13e8862510190f39,85,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.02,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)",Do Estatuto da Magistratura (art. 93 da CF/1988),Do Estatuto da Magistratura (art. 93 da CF/1988),50,0.07,50,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
10904a474c108e63,86,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.03,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)",Do Quinto Constitucional (art. 94 da CF/1988),Do Quinto Constitucional (art. 94 da CF/1988),17,0.03,17,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
625a6f407c1cda29,87,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.04,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)","Das Garantias e Vedações (Poder Judiciário, art. 95 da CF/1988)","Das Garantias e Vedações (Poder Judiciário, art. 95 da CF/1988)",50,0.07,50,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
3459e44ac8b17e61,88,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.05,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)","Competências Privativas (Poder Judiciário, art. 96 da CF/1988)","Competências Privativas (Poder Judiciário, art. 96 da CF/1988)",24,0.04,24,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a7294aab28330e8b,89,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.06,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)","Reserva de Plenário (Poder Judiciário, art. 97 da CF/1988)","Reserva de Plenário (Poder Judiciário, art. 97 da CF/1988)",22,0.03,22,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
93735b85b08ef0e7,90,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.07,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)",Juizados Especiais e Justiça de Paz (art. 98 da CF/1988),Juizados Especiais e Justiça de Paz (art. 98 da CF/1988),6,0.01,6,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
fcb4b20c63833daf,91,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.08,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)","Autonomia Administrativa e Financeira (Poder Judiciário, art. 99 da CF/1988)","Autonomia Administrativa e Financeira (Poder Judiciário, art. 99 da CF/1988)",14,0.02,14,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
33acf1a38a9b929d,92,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.03.01.09,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Judiciário (arts. 92 a 126 da CF/1988),"Das Disposições Gerais (Poder Judiciário, arts. 92 a 100 da CF/1988)",Dos Precatórios (art. 100 da CF/1988),Dos Precatórios (art. 100 da CF/1988),51,0.08,51,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
ae71cb086c270969,105,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.01,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Princípios Institucionais (Ministério Público),Princípios Institucionais (Ministério Público),33,0.05,33,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
38cb0332c154de5e,106,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.02,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Funções Institucionais (Ministério Público),Funções Institucionais (Ministério Público),101,0.15,101,0.15,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a0b65998dc5de2ec,107,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.03,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Composição do Ministério Público,Composição do Ministério Público,52,0.08,52,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b8df1f0c942cd6f5,108,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.04,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Garantias e Vedações (Ministério Público),Garantias e Vedações (Ministério Público),46,0.07,46,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d59a8a89678320f4,109,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.05,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Ministério Público junto aos Tribunais de Contas,Ministério Público junto aos Tribunais de Contas,23,0.03,23,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
646d5df8de693e72,110,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.06,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Conselho Nacional do Ministério Público - CNMP,Conselho Nacional do Ministério Público - CNMP,31,0.05,31,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b5e2309d84400ec7,111,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.07,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Ministério Público dos Estados e Distrito Federal e Territórios,Ministério Público dos Estados e Distrito Federal e Territórios,11,0.02,11,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3f658d6c398bf391,112,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.04.01.08,4,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Funções Essenciais à Justiça (arts. 127 a 135 da CF/1988),Ministério Público (arts. 127 a 130 da CF/1988),Questões Mescladas de Ministério Público (arts. 127 a 130 da CF/1988),Questões Mescladas de Ministério Público (arts. 127 a 130 da CF/1988),32,0.05,32,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
5b1fbf440aa88afb,162,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),12.03.03.01,4,Controle de Constitucionalidade,Formas de Controle de Constitucionalidade,Ações de Controle Concentrado de Constitucionalidade,Ação Direta de Inconstitucionalidade (ADI),Ação Direta de Inconstitucionalidade (ADI),224,0.34,224,0.34,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8133cbbb0a348ff1,163,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),12.03.03.02,4,Controle de Constitucionalidade,Formas de Controle de Constitucionalidade,Ações de Controle Concentrado de Constitucionalidade,Ação Direta de Inconstitucionalidade por Omissão (ADI por Omissão),Ação Direta de Inconstitucionalidade por Omissão (ADI por Omissão),32,0.05,32,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
75efa49bfecb398d,164,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),12.03.03.03,4,Controle de Constitucionalidade,Formas de Controle de Constitucionalidade,Ações de Controle Concentrado de Constitucionalidade,Ação Declaratória de Constitucionalidade (ADC),Ação Declaratória de Constitucionalidade (ADC),57,0.09,57,0.09,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b2bf6d227429d610,165,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),12.03.03.04,4,Controle de Constitucionalidade,Formas de Controle de Constitucionalidade,Ações de Controle Concentrado de Constitucionalidade,Arguição de Descumprimento de Preceito Fundamental (ADPF),Arguição de Descumprimento de Preceito Fundamental (ADPF),78,0.12,78,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
855a62a44a06d217,2,conteudo.xlsx,Língua Portuguesa (Português),,0,,,,,Língua Portuguesa (Português),26458,39.63,26458,39.63,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
e40c69cc73c7964d,3,conteudo.xlsx,Língua Portuguesa (Português),01,1,Ortografia,,,,Ortografia,516,0.77,516,0.77,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d9bbff752e69e878,11,conteudo.xlsx,Língua Portuguesa (Português),02,1,"Fonética (Fonemas, Dígrafos, Encontros Consonantais, Vocálicos). Separação Silábica",,,,"Fonética (Fonemas, Dígrafos, Encontros Consonantais, Vocálicos). Separação Silábica",40,0.06,40,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
047e55465dd97951,12,conteudo.xlsx,Língua Portuguesa (Português),03,1,Morfologia,,,,Morfologia,1904,2.85,1904,2.85,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8cec88a54eeac44c,38,conteudo.xlsx,Língua Portuguesa (Português),04,1,Colocação Pronominal,,,,Colocação Pronominal,206,0.31,206,0.31,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
52c2b9f731abab25,39,conteudo.xlsx,Língua Portuguesa (Português),05,1,Semântica,,,,Semântica,1525,2.28,1525,2.28,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
58d90e7b374a636f,47,conteudo.xlsx,Língua Portuguesa (Português),06,1,Sintaxe,,,,Sintaxe,1396,2.09,1396,2.09,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
f52668d088d48e33,64,conteudo.xlsx,Língua Portuguesa (Português),07,1,"Pontuação (Ponto, Vírgula, Travessão, Aspas, Parênteses, etc)",,,,"Pontuação (Ponto, Vírgula, Travessão, Aspas, Parênteses, etc)",1661,2.49,1661,2.49,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b38754c25468954b,65,conteudo.xlsx,Língua Portuguesa (Português),08,1,Regência,,,,Regência,994,1.49,994,1.49,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d0d6d35d80558d50,68,conteudo.xlsx,Língua Portuguesa (Português),09,1,Concordância (Verbal e Nominal),,,,Concordância (Verbal e Nominal),834,1.25,834,1.25,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
f6cc01281cfc8918,69,conteudo.xlsx,Língua Portuguesa (Português),10,1,Vozes (Voz Passiva e Voz Ativa),,,,Vozes (Voz Passiva e Voz Ativa),119,0.18,119,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
fcbfe5d2886cf840,70,conteudo.xlsx,Língua Portuguesa (Português),11,1,"Coerência. Coesão (Anáfora, Catáfora, Uso dos Conectores - Pronomes Relativos, Conjunções, etc)",,,,"Coerência. Coesão (Anáfora, Catáfora, Uso dos Conectores - Pronomes Relativos, Conjunções, etc)",1976,2.96,1976,2.96,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a8a3f8dbc643fde1,71,conteudo.xlsx,Língua Portuguesa (Português),12,1,"Tipos de Discurso (Direto, Indireto e Indireto Livre)",,,,"Tipos de Discurso (Direto, Indireto e Indireto Livre)",58,0.09,58,0.09,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
f7ae80dcedb5fa65,72,conteudo.xlsx,Língua Portuguesa (Português),13,1,Linguagem,,,,Linguagem,421,0.63,421,0.63,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
2f87a2fe343708bc,78,conteudo.xlsx,Língua Portuguesa (Português),14,1,"Partícula ""Se""",,,,"Partícula ""Se""",225,0.34,225,0.34,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
5ef1b46b18b866d2,79,conteudo.xlsx,Língua Portuguesa (Português),15,1,"Vocábulo ""Como""",,,,"Vocábulo ""Como""",31,0.05,31,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
616e272506cb9e79,80,conteudo.xlsx,Língua Portuguesa (Português),16,1,"Vocábulo ""Que""",,,,"Vocábulo ""Que""",111,0.17,111,0.17,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c439585fb223ddb2,81,conteudo.xlsx,Língua Portuguesa (Português),17,1,Interpretação de Textos (Compreensão),,,,Interpretação de Textos (Compreensão),8029,12.03,8029,12.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d9a445f8d153428e,82,conteudo.xlsx,Língua Portuguesa (Português),18,1,Tipologia e Gênero Textual,,,,Tipologia e Gênero Textual,856,1.28,856,1.28,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
b9d94bfaa24baf7c,83,conteudo.xlsx,Língua Portuguesa (Português),19,1,Paralelismo,,,,Paralelismo,49,0.07,49,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
